element_type,total_points,gw,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90
2,86,29,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,73,3,0,1920,14,359.7,445.8,216.0,6,102.4,10,0.09,3.42
2,86,30,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,75,3,0,2010,16,363.5,463.4,216.0,6,104.5,10,0.09,3.36
2,86,31,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,76,3,0,2076,18,366.8,466.2,216.0,6,105.1,10,0.13,3.29
2,86,32,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,78,3,0,2166,21,392.7,485.2,225.0,6,110.5,10,0.12,3.24
2,86,33,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,79,3,0,2256,25,404.3,492.0,232.0,6,113.0,10,0.16,3.15
2,86,34,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,80,3,0,2260,25,404.3,492.0,232.0,6,113.0,10,0.16,3.19
2,86,35,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,81,3,0,2270,25,404.4,493.2,232.0,6,113.1,10,0.16,3.21
2,86,36,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,81,3,0,2300,27,425.7,498.4,234.0,6,116.0,10,0.2,3.17
2,86,37,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,83,3,0,2390,28,439.6,513.2,240.0,6,119.5,10,0.19,3.13
2,86,38,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,86,3,0,2480,28,439.6,513.2,240.0,6,119.5,11,0.18,3.12
2,212,1,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,3,0,0,90,0,8.3,3.4,23.0,0,3.5,1,0.0,0.0
2,212,2,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,5,0,0,180,2,23.6,11.0,35.0,0,7.0,1,0.0,0.0
2,212,3,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,21,2,0,253,2,33.6,78.8,77.0,3,19.0,2,0.0,0.0
2,212,4,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,31,3,0,343,3,77.8,137.0,113.0,6,32.8,2,0.0,8.13
2,212,5,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,32,3,0,423,4,115.6,150.0,160.0,6,42.6,2,0.21,6.81
2,212,6,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,34,3,0,496,6,162.4,157.0,174.0,6,49.4,2,0.18,6.17
2,212,8,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,34,3,0,496,6,162.4,157.0,174.0,6,49.4,2,0.18,6.17
2,212,9,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,36,3,0,575,7,179.2,163.8,192.0,6,53.6,2,0.16,5.63
2,212,10,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,40,3,1,656,9,198.4,185.4,233.0,6,61.8,2,0.27,5.49
2,212,11,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,46,3,2,728,9,221.5,214.2,277.0,6,71.4,3,0.25,5.69
2,212,13,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,48,3,2,810,10,265.3,223.6,288.0,6,77.8,3,0.22,5.33
2,212,14,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,58,4,2,900,10,331.6,273.0,349.0,8,95.5,4,0.2,5.8
2,212,15,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,61,4,2,986,10,358.9,282.8,355.0,8,99.8,5,0.18,5.57
2,212,16,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,77,6,2,1076,10,368.2,352.2,423.0,11,114.5,6,0.17,6.44
2,212,17,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,88,6,4,1166,11,436.0,391.0,463.0,14,129.2,6,0.15,6.79
2,212,18,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,101,7,5,1252,13,480.3,449.8,490.0,17,142.2,6,0.14,7.26
2,212,19,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,103,7,5,1342,13,523.6,456.6,503.0,17,148.5,7,0.2,6.91
2,212,20,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,112,8,5,1432,13,554.9,500.4,521.0,18,157.8,8,0.19,7.04
2,212,21,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,117,8,6,1522,15,572.5,507.4,549.0,18,163.1,8,0.18,6.92
2,212,22,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,119,8,6,1598,16,596.1,512.6,559.0,18,167.0,8,0.17,6.7
2,212,23,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,2,123,8,6,1778,20,653.7,537.0,592.0,18,178.5,8,0.15,6.23
2,212,24,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,131,8,7,1868,22,744.3,572.6,600.0,21,191.9,8,0.14,6.31
2,212,25,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,2,142,9,7,2041,22,810.4,619.6,632.0,21,206.4,10,0.13,6.26
2,212,26,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,144,9,7,2131,24,867.5,647.2,690.0,21,220.7,10,0.13,6.08
2,212,27,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,151,10,7,2221,24,897.1,690.0,713.0,21,230.2,11,0.16,6.12
2,212,28,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,153,10,7,2311,25,919.4,704.0,731.0,21,235.6,11,0.16,5.96
2,212,29,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,159,10,8,2395,26,949.7,732.6,735.0,22,241.9,11,0.15,5.97
2,212,30,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,161,10,8,2474,27,951.5,736.6,744.0,22,243.4,11,0.15,5.86
2,212,31,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,171,11,8,2563,29,961.0,783.0,778.0,25,252.4,11,0.14,6.0
2,212,32,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,178,12,8,2653,32,987.5,822.0,804.0,25,261.6,11,0.14,6.04
2,212,33,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,180,12,8,2723,35,1001.5,826.2,806.0,25,263.6,11,0.13,5.95
2,212,34,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,195,14,8,2813,36,1028.2,909.0,861.0,28,280.1,11,0.13,6.24
2,212,35,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,205,15,8,2892,36,1053.6,957.0,906.0,30,291.9,12,0.12,6.38
2,212,36,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,207,15,8,2968,37,1075.4,957.4,915.0,30,295.0,12,0.12,6.28
2,212,37,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,209,15,8,3058,38,1100.4,960.0,920.0,30,298.3,12,0.12,6.15
2,212,38,131.0,7.0,4.0,2782.0,39.0,1012.4,625.6,572.0,9.0,220.3,11.0,0.13,4.24,True,1,212,15,8,3132,38,1100.4,960.0,920.0,30,298.3,13,0.11,6.09
1,37,1,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,1,0,0,7,0,0.2,6.0,0.0,0,0.6,0,0.0,0.0
1,37,2,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,2,0,0,20,0,0.9,6.6,0.0,0,0.7,0,0.0,0.0
1,37,3,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,3,0,0,22,0,0.9,7.6,0.0,0,0.8,0,0.0,0.0
1,37,4,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,5,0,0,82,1,16.7,19.2,8.0,0,4.3,0,0.0,0.0
1,37,5,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,7,0,0,172,2,19.8,30.2,29.0,0,7.8,0,0.0,0.0
1,37,6,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,7,0,0,172,2,19.8,30.2,29.0,0,7.8,0,0.0,0.0
1,37,8,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,13,0,0,262,2,33.9,43.8,32.0,0,10.9,1,0.0,0.0
1,37,9,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,14,0,0,279,2,37.3,49.6,39.0,0,12.5,1,0.0,4.52
1,37,10,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,15,0,0,287,2,37.9,49.6,39.0,0,12.6,1,0.0,4.7
1,37,11,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,16,0,0,301,2,38.2,51.8,39.0,0,12.9,1,0.0,4.78
1,37,13,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,17,0,0,319,2,38.9,54.0,41.0,0,13.4,1,0.0,4.8
1,37,14,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,18,0,0,333,2,40.0,57.0,41.0,0,13.8,1,0.0,4.86
1,37,15,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,19,0,0,345,2,40.0,60.8,41.0,0,14.2,1,0.0,4.96
1,37,16,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,19,0,0,345,2,40.0,60.8,41.0,0,14.2,1,0.0,4.96
1,37,17,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,21,0,0,417,3,53.8,64.0,45.0,0,16.3,1,0.0,4.53
1,37,18,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,21,0,0,447,5,54.1,71.4,45.0,0,17.1,1,0.0,4.23
1,37,19,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,21,0,0,447,5,54.1,71.4,45.0,0,17.1,1,0.0,4.23
1,37,20,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,22,0,0,458,5,57.1,73.4,45.0,0,17.6,1,0.0,4.32
1,37,21,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,22,0,0,458,5,57.1,73.4,45.0,0,17.6,1,0.0,4.32
1,37,22,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,22,0,0,458,5,57.1,73.4,45.0,0,17.6,1,0.0,4.32
1,37,23,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,2,22,0,0,458,5,57.1,73.4,45.0,0,17.6,1,0.0,4.32
1,37,24,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,23,0,0,459,5,57.1,75.4,45.0,0,17.8,1,0.0,4.51
1,37,25,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,2,24,0,0,467,5,61.5,79.4,47.0,0,18.8,1,0.0,4.63
1,37,26,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,24,0,0,467,5,61.5,79.4,47.0,0,18.8,1,0.0,4.63
1,37,27,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,25,0,0,485,5,62.3,84.6,47.0,0,19.4,1,0.0,4.64
1,37,28,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,29,0,1,510,5,73.0,102.4,49.0,0,22.5,1,0.0,5.12
1,37,29,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,30,0,1,515,5,73.3,102.6,49.0,0,22.6,1,0.0,5.24
1,37,30,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,31,0,1,517,5,73.6,103.8,53.0,0,23.2,1,0.0,5.4
1,37,31,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,32,0,1,601,7,81.0,121.6,57.0,0,26.1,1,0.0,4.79
1,37,32,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,32,0,1,601,7,81.0,121.6,57.0,0,26.1,1,0.0,4.79
1,37,33,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,32,0,1,601,7,81.0,121.6,57.0,0,26.1,1,0.0,4.79
1,37,34,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,33,0,1,618,7,81.3,128.0,57.0,0,26.8,1,0.0,4.81
1,37,35,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,34,0,1,647,7,82.6,132.4,59.0,0,27.6,1,0.0,4.73
1,37,36,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,35,0,1,737,10,83.4,143.2,61.0,0,29.0,1,0.0,4.27
1,37,37,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,36,0,1,764,10,85.5,144.0,67.0,0,29.9,1,0.0,4.24
1,37,38,106.0,1.0,3.0,1916.0,21.0,335.9,365.2,198.0,11.0,90.1,11.0,0.0,4.98,True,1,37,0,1,774,10,85.5,144.0,67.0,0,29.9,1,0.0,4.3
2,0,1,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,2,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,3,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,4,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,5,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,6,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,8,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,9,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,10,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,11,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,13,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,14,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,15,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,16,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,17,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,18,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,19,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,20,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,21,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,22,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,23,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,24,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,25,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,26,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,27,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,28,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,29,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,30,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,31,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,32,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,33,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,34,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,35,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,36,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,37,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
2,0,38,45.0,1.0,4.0,681.0,9.0,204.8,127.4,391.0,1.0,72.0,2.0,0.0,5.95,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
1,156,1,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,5,0,0,90,0,12.0,31.4,0.0,0,4.3,1,0.0,0.0
1,156,2,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,6,0,0,164,2,15.3,41.2,0.0,0,5.6,1,0.0,0.0
1,156,3,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,13,0,0,238,2,19.6,52.2,2.0,1,7.3,2,0.0,0.0
1,156,4,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,14,0,0,328,3,23.4,64.0,6.0,1,9.3,2,0.55,3.84
1,156,5,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,22,0,0,392,3,36.9,69.4,8.0,3,11.4,3,0.46,5.05
1,156,6,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,23,0,0,471,6,43.3,77.8,8.0,3,12.9,3,0.38,4.39
1,156,8,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,29,0,0,556,6,70.9,94.4,10.0,3,17.5,4,0.32,4.69
1,156,9,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,34,0,1,644,7,102.3,129.2,13.0,3,24.4,4,0.28,4.75
1,156,10,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,35,0,1,734,9,104.1,137.4,19.0,3,26.0,4,0.25,4.29
1,156,11,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,41,0,1,809,9,105.7,163.2,19.0,3,28.7,5,0.22,4.56
1,156,13,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,47,0,2,880,10,135.6,200.2,23.0,4,35.8,5,0.2,4.81
1,156,14,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,53,0,2,970,10,141.0,216.8,27.0,4,38.4,6,0.19,4.92
1,156,15,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,58,0,2,1060,10,153.8,227.2,34.0,4,41.4,7,0.25,4.92
1,156,16,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,66,0,2,1150,10,193.7,242.2,35.0,6,47.0,8,0.23,5.17
1,156,17,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,68,0,2,1240,11,216.2,261.2,39.0,6,51.6,8,0.22,4.94
1,156,18,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,69,0,2,1299,11,216.5,267.6,41.0,6,52.5,8,0.21,4.78
1,156,19,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,76,0,2,1374,11,228.9,285.6,43.0,7,55.7,9,0.2,4.98
1,156,20,58.48,1.97,1.77,1367.4,20.7,197.13,299.99,232.54,4.74,72.93,4.58,0.13,2.94,False,1,84,0,2,1464,11,238.4,309.0,43.0,9,59.0,10,0.18,5.16
