first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Eddie,Nketiah,FWD,53,3,2,1018,17,163.7,192.2,475.0,4,82.5,2,0.44,4.69
Ben,Chilwell,DEF,13,1,0,254,4,69.2,99.6,37.0,0,20.7,0,0.0,0.0
Naouirou,Ahamada,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cheick,Doucouré,MID,19,0,1,443,6,25.7,58.6,23.0,0,10.8,1,0.2,3.86
Chris,Richards,DEF,68,1,1,1921,31,45.0,470.8,181.0,2,69.6,7,0.14,3.19
Chadi,Riad Dnanou,DEF,1,0,0,90,2,1.3,18.2,0.0,0,2.0,0,0.0,0.0
Nathaniel,Clyne,DEF,18,0,0,477,11,51.8,66.6,8.0,0,12.4,1,0.19,3.4
Malcolm,Ebiowei,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Eberechi,Eze,MID,148,8,8,2588,34,849.2,685.0,691.0,15,222.4,10,0.03,5.15
Marc,Guéhi,DEF,116,3,2,3059,42,237.6,827.0,247.0,11,131.0,11,0.24,3.41
Dean,Henderson,GK,135,0,0,3420,51,30.0,853.6,4.0,8,88.6,11,0.08,3.55
Rob,Holding,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Will,Hughes,MID,67,0,4,2100,31,462.6,335.2,90.0,3,87.5,10,0.47,2.87
Daichi,Kamada,MID,45,0,0,1545,27,314.1,219.2,145.0,0,68.2,3,0.29,2.62
Jefferson,Lerma Solís,MID,58,0,1,2270,36,190.2,401.4,197.0,2,78.7,6,0.36,2.3
Jean-Philippe,Mateta,FWD,150,14,2,2642,37,405.4,671.6,800.0,27,187.3,9,0.07,5.11
Matheus,França de Oliveira,MID,9,1,0,52,0,1.2,48.4,66.0,0,11.5,0,0.0,0.0
Remi,Matthews,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyrick,Mitchell,DEF,123,0,6,3090,46,559.1,630.8,170.0,4,136.2,12,0.06,3.58
Daniel,Muñoz,DEF,142,4,6,3229,46,634.2,816.6,524.0,9,197.6,11,0.28,3.96
David,Ozoh,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jesurun,Rak-Sakyi,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jeffrey,Schlupp,MID,12,0,0,95,3,42.9,22.8,46.0,0,11.0,0,0.0,0.0
Joel,Ward,DEF,1,0,0,71,2,10.3,5.8,0.0,0,1.6,0,0.0,0.0
Adam,Wharton,MID,42,0,2,1314,21,381.4,261.2,69.0,0,71.2,4,0.14,2.88
Matt,Turner,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ismaïla,Sarr,MID,149,8,7,2708,39,618.0,675.0,866.0,14,215.9,10,0.13,4.95
Franco,Umeh-Chibueze,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Justin,Devenny,MID,34,1,1,494,8,101.8,138.8,90.0,1,33.2,0,0.18,6.19
Asher,Agbinone,MID,2,0,0,4,0,10.6,4.0,1.0,0,1.5,0,0.0,0.0
Kaden,Rodney,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Maxence,Lacroix,DEF,114,1,2,3116,45,113.7,723.8,277.0,9,111.4,11,0.14,3.29
Caleb,Kporha,DEF,2,0,0,11,1,4.6,8.0,0.0,0,1.3,0,0.0,0.0
Zach,Marsh,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Romain,Esse,MID,22,1,2,138,3,38.4,74.8,51.0,3,16.4,0,0.0,0.0
Oliver,Glasner,AM,128,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Armando,Broja,FWD,12,0,0,327,2,53.8,20.2,43.0,0,10.9,2,0.28,3.3
Abdoulaye,Doucouré,MID,94,3,2,2563,33,379.4,352.6,348.0,5,107.6,11,0.14,3.3
Norberto Bercique,Gomes Betuncal,FWD,87,8,0,1521,24,163.9,373.2,666.0,11,119.5,4,0.12,5.15
Jarrad,Branthwaite,DEF,88,0,1,2509,28,57.7,624.6,130.0,3,81.3,9,0.14,3.16
Dominic,Calvert-Lewin,FWD,63,3,2,1602,18,126.1,200.2,573.0,3,89.2,8,0.11,3.54
Séamus,Coleman,DEF,5,0,0,214,4,3.8,42.4,23.0,0,7.1,0,0.0,0.0
Idrissa,Gueye,MID,89,0,3,3063,39,327.2,522.0,117.0,5,96.6,12,0.26,2.62
James,Garner,MID,42,0,1,1590,19,248.2,264.8,93.0,0,60.4,5,0.28,2.38
Jack,Harrison,MID,81,1,3,2068,27,527.7,277.0,288.0,4,108.6,7,0.0,3.53
Mason,Holgate,DEF,1,0,0,5,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tim,Iroegbunam,MID,22,0,1,562,16,40.9,122.2,32.0,0,19.6,0,0.64,3.52
João,Neves Virgínia,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Michael,Keane,DEF,48,3,0,1046,20,23.2,306.6,123.0,4,45.4,3,0.43,4.13
Neal,Maupay,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dwight,McNeil,MID,93,4,8,1366,24,631.8,392.0,207.0,9,123.3,5,0.07,6.13
Vitalii,Mykolenko,DEF,121,1,3,3082,39,428.5,621.4,100.0,9,115.2,11,0.12,3.53
Iliman,Ndiaye,FWD,114,9,0,2426,24,326.4,598.0,493.0,21,142.0,15,0.11,4.23
Nathan,Patterson,DEF,14,0,1,342,6,70.3,71.6,12.0,0,15.5,0,0.26,3.68
Jordan,Pickford,GK,158,0,1,3420,44,20.3,1052.0,0.0,15,107.0,12,0.18,4.16
James,Tarkowski,DEF,105,1,1,2922,38,188.8,859.0,217.0,8,126.9,10,0.18,3.23
Youssef,Ramalho Chermiti,FWD,3,0,0,42,0,0.6,2.4,27.0,0,3.0,0,0.0,0.0
Ashley,Young,DEF,98,1,4,1864,23,388.2,431.2,46.0,9,86.8,9,0.39,4.73
Carlos,Alcaraz Durán,MID,44,2,3,766,9,205.7,219.4,227.0,5,65.4,1,0.47,5.17
Jesper,Lindstrøm,MID,44,0,1,1229,14,309.6,214.2,237.0,0,76.0,6,0.15,3.22
Jake,O'Brien,DEF,65,2,0,1568,17,108.9,341.4,109.0,5,56.0,5,0.29,3.73
Harrison,Armstrong,MID,2,0,0,47,1,10.9,1.8,9.0,0,2.2,0,0.0,0.0
Jenson,Metcalfe,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Asmir,Begovic,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Roman,Dixon,DEF,0,0,0,90,4,0.3,15.4,0.0,0,1.6,0,0.0,0.0
Orel,Mangala,MID,39,1,0,1257,10,133.5,172.8,106.0,0,41.4,5,0.14,2.79
Callum,Bates,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Martin,Sherif,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
David,Moyes,AM,137,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Isaac,Heath,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Coby,Ebere,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Reece,Welch,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Reiss,Nelson,MID,27,1,1,483,9,223.9,131.6,195.0,2,55.1,1,0.19,5.03
Emile,Smith Rowe,MID,114,6,3,2036,28,422.3,433.8,386.0,15,124.4,7,0.13,5.04
Joachim,Andersen,DEF,51,0,0,2673,47,99.0,687.6,162.0,3,95.0,4,0.27,1.72
Adama,Traoré,MID,95,2,8,1756,28,632.1,385.4,426.0,8,144.6,3,0.15,4.87
Andreas,Hoelgebaum Pereira,MID,81,2,6,2004,32,868.3,326.6,300.0,2,149.0,5,0.36,3.64
Calvin,Bassey,DEF,75,1,0,3074,47,96.7,587.2,157.0,0,84.1,5,0.2,2.2
Steven,Benda,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tom,Cairney,MID,33,2,0,610,12,213.8,163.8,94.0,0,47.2,1,0.59,4.87
Timothy,Castagne,DEF,46,0,1,1642,28,163.6,360.4,123.0,0,64.9,3,0.05,2.52
Issa,Diop,DEF,31,0,0,1334,19,44.7,257.6,83.0,0,38.3,1,0.13,2.09
Luke,Harris,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alex,Iwobi,MID,156,9,6,2981,45,922.4,806.8,699.0,16,243.0,6,0.03,4.71
Bernd,Leno,GK,115,0,2,3420,54,20.0,967.0,0.0,5,98.6,5,0.13,3.03
Saša,Lukić,MID,56,0,2,2348,37,455.1,335.6,119.0,1,91.0,4,0.46,2.15
Kevin,Mbabu,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rodrigo,Muniz Carvalho,FWD,86,8,1,943,17,95.3,352.4,508.0,14,95.4,2,0.1,8.21
Raúl,Jiménez,FWD,147,12,3,2486,37,372.2,612.8,1018.0,26,199.7,7,0.14,5.32
Tim,Ream,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harrison,Reed,MID,10,0,0,100,3,20.6,18.6,33.0,0,7.1,0,0.0,0.0
Antonee,Robinson,DEF,106,0,10,3166,49,723.4,922.2,206.0,8,185.5,5,0.23,3.01
Jay,Stansfield,FWD,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kenny,Tete,DEF,49,0,2,1773,26,192.2,381.2,158.0,0,73.1,3,0.25,2.49
Carlos Vinícius,Alves Morais,FWD,3,0,0,13,1,0.0,4.0,19.0,0,2.3,0,0.0,0.0
Harry,Wilson,MID,78,6,2,1148,21,310.2,334.6,440.0,6,107.8,2,0.16,6.11
Ryan,Sessegnon,DEF,57,4,2,574,10,158.8,284.0,227.0,5,67.1,1,0.16,8.94
Jorge,Cuenca Barreno,DEF,9,0,0,349,8,2.3,81.2,4.0,0,8.6,0,0.0,2.32
Josh,King,MID,10,0,0,126,0,45.7,26.2,38.0,0,11.2,1,0.0,0.0
Martial,Godo,MID,2,0,0,21,0,12.0,3.4,14.0,0,3.0,0,0.0,0.0
Sander,Berge,MID,53,0,0,2221,35,285.7,314.4,51.0,2,65.1,4,0.24,2.15
Samuel,Amissah,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marco Alexandre,Saraiva da Silva,AM,94,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Willian,Borges da Silva,MID,13,0,0,251,3,133.3,36.2,25.0,0,19.5,1,0.0,0.0
Julio,Enciso,MID,59,2,3,1155,22,268.9,250.8,362.0,5,87.7,2,0.23,4.6
Ali,Al-Hamadi,FWD,8,0,0,125,5,25.7,5.6,32.0,0,6.0,0,0.0,0.0
Elkan,Baggott,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nathan,Broadhead,MID,37,2,0,690,12,111.0,148.2,155.0,1,41.4,2,0.13,4.83
Cameron,Burgess,DEF,26,0,2,1540,37,87.2,422.0,103.0,0,61.4,0,0.0,1.52
Wes,Burns,MID,30,0,1,922,23,148.5,111.6,66.0,0,31.8,1,0.1,2.93
Conor,Chaplin,MID,41,1,2,845,19,152.1,106.6,108.0,0,36.1,1,0.21,4.37
Harry,Clarke,DEF,1,0,0,377,10,24.4,48.2,35.0,0,10.5,0,0.48,0.24
Leif,Davis,DEF,52,1,2,2742,71,865.4,486.8,145.0,5,149.6,2,0.2,1.71
Liam,Delap,FWD,132,12,2,2587,58,290.5,513.0,783.0,22,157.5,3,0.42,4.59
George,Edmundson,DEF,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Greaves,DEF,37,1,0,2205,53,77.2,592.8,157.0,0,82.7,2,0.2,1.51
Marcus,Myers-Harness,MID,2,0,0,43,2,1.9,9.4,6.0,0,1.7,0,0.0,0.0
George,Hirst,FWD,46,3,1,645,16,64.5,146.4,207.0,3,41.2,0,0.42,6.42
Cameron,Humphreys,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Omari,Giraud-Hutchinson,MID,88,3,3,2585,61,487.5,383.2,443.0,6,131.5,3,0.17,3.06
Ben,Johnson,DEF,30,1,2,1346,39,177.2,276.6,92.0,2,54.6,0,0.27,2.01
Freddie,Ladapo,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Massimo,Luongo,MID,13,0,0,195,6,6.6,34.4,4.0,0,4.6,0,0.0,0.0
Sam,Morsy,MID,67,1,1,2749,67,374.0,417.0,47.0,5,83.7,2,0.33,2.19
Corrie,Ndaba,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cieran,Slicker,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Taylor,MID,38,1,0,837,21,100.5,142.0,84.0,1,32.4,0,0.43,4.09
Axel,Tuanzebe,DEF,27,0,1,1710,38,93.4,284.4,25.0,0,40.1,1,0.21,1.42
Christian,Walton,GK,16,0,0,630,19,10.0,163.2,0.0,2,17.3,1,0.0,2.29
Luke,Woolfenden,DEF,18,0,0,1187,28,6.7,258.4,8.0,0,27.5,1,0.15,1.36
Kalvin,Phillips,MID,27,0,0,1231,30,116.2,181.8,41.0,0,33.8,1,0.37,1.97
Arijanet,Muric,GK,49,0,0,1620,33,0.0,531.2,0.0,5,53.1,1,0.06,2.72
Jaden,Philogene,MID,37,2,0,796,22,98.2,159.0,190.0,3,43.9,2,0.45,4.18
Conor,Townsend,DEF,11,0,1,334,6,56.0,110.2,13.0,0,18.0,0,0.27,2.96
Sam,Szmodics,MID,54,4,0,988,18,93.0,216.0,263.0,2,56.7,2,0.18,4.92
Jens,Cajuste,MID,63,1,1,1960,46,209.2,284.0,59.0,2,54.9,1,0.09,2.89
Dara,O'Shea,DEF,49,0,2,3122,75,59.9,862.8,195.0,1,111.6,2,0.17,1.41
Jack,Clarke,MID,53,0,4,1161,31,341.7,230.8,151.0,0,72.2,1,0.16,4.11
Chiedozie,Ogbene,MID,7,0,0,237,3,30.2,22.8,12.0,0,6.4,0,0.0,0.0
Ben,Godfrey,DEF,-1,0,0,158,10,2.3,15.0,2.0,0,1.9,0,0.0,0.0
Kieran,McKenna,AM,51,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alex,Palmer,GK,22,0,0,1170,30,10.0,356.8,0.0,0,36.6,0,0.15,1.69
Somto,Boniface,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tom,Taylor,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Facundo,Buonanotte,MID,75,5,2,1508,33,415.8,415.8,318.0,6,114.7,2,0.48,4.48
Jordan,Ayew,MID,75,5,0,1649,42,316.9,304.4,311.0,3,93.4,4,0.33,4.09
Odsonne,Edouard,FWD,7,0,0,141,3,25.0,5.0,50.0,0,8.0,0,0.0,0.0
Boubakary,Soumaré,MID,48,0,0,2165,52,261.8,294.2,47.0,0,60.4,1,0.33,2.0
Tom,Cannon,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hamza,Choudhury,MID,4,0,0,129,5,30.4,33.8,6.0,0,7.0,0,0.0,0.0
Conor,Coady,DEF,39,1,0,1712,42,33.0,378.8,62.0,3,47.5,2,0.16,2.05
Patson,Daka,FWD,34,1,0,717,16,41.7,86.0,148.0,2,27.0,1,0.0,4.27
Bobby,De Cordova-Reid,MID,48,1,4,734,17,84.4,102.2,72.0,2,26.0,1,0.25,5.89
Wout,Faes,DEF,55,1,0,2812,63,68.5,678.0,121.0,2,86.9,3,0.13,1.76
Michael,Golding,MID,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mads,Hermansen,GK,63,0,0,2385,58,0.2,827.0,0.0,1,82.8,1,0.04,2.38
Daniel,Iversen,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Justin,DEF,70,2,2,2912,68,258.5,615.2,202.0,6,107.8,3,0.19,2.16
Victor,Kristiansen,DEF,34,0,1,2481,62,358.6,519.4,40.0,0,91.6,1,0.04,1.23
Wanya,Marçal-Madivádua,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stephy,Mavididi,MID,72,4,1,1606,38,375.3,339.2,302.0,5,101.5,1,0.11,4.03
Kasey,McAteer,MID,35,1,1,846,16,132.5,147.2,184.0,0,46.3,3,0.32,3.72
Wilfred,Ndidi,MID,64,0,5,2325,48,302.2,546.4,280.0,1,112.8,3,0.31,2.48
Caleb,Okoli,DEF,27,1,0,1122,26,15.2,318.6,73.0,1,40.7,1,0.32,2.17
Ricardo,Barbosa Pereira,DEF,10,0,0,382,8,18.7,67.8,19.0,0,10.5,0,0.24,2.36
Harry,Souttar,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jakub,Stolarczyk,GK,25,0,0,900,16,0.0,228.4,0.0,0,22.8,2,0.1,2.5
Luke,Thomas,DEF,27,0,0,1109,23,144.5,226.4,34.0,0,40.4,3,0.24,2.19
Jamie,Vardy,FWD,128,9,5,2825,68,270.8,490.8,742.0,18,150.0,4,0.16,4.08
Jannik,Vestergaard,DEF,11,0,0,1390,35,46.6,321.0,53.0,0,42.4,0,0.32,0.71
Danny,Ward,GK,2,0,0,135,6,0.0,35.4,0.0,0,3.6,0,0.0,0.0
Harry,Winks,MID,40,0,2,1536,34,319.6,272.8,37.0,0,63.2,0,0.23,2.34
Oliver,Skipp,MID,27,0,0,1118,26,146.0,119.4,35.0,0,29.9,3,0.64,2.17
Abdul,Fatawu,MID,26,0,2,576,14,104.3,147.6,148.0,3,40.1,0,0.0,4.06
Will,Alves,MID,1,0,0,1,0,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Nelson,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Bilal,El Khannouss,MID,83,2,4,2179,54,634.1,381.6,191.0,6,120.5,3,0.17,3.43
Henry,Cartwright,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Thomas,Wilson-Brown,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Woyo,Coulibaly,DEF,1,0,0,107,6,3.4,24.4,24.0,0,5.2,0,0.0,0.0
Ruud,van Nistelrooij,AM,48,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jeremy,Monga,MID,7,0,0,105,3,12.6,20.6,19.0,0,5.1,0,0.0,0.0
Olabade,Aluko,DEF,1,0,0,1,0,0.2,2.0,0.0,0,0.2,0,0.0,0.0
Jake,Evans,MID,4,0,0,21,1,0.2,3.2,0.0,0,0.3,0,0.0,0.0
Sammy,Braybrooke,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alisson,Ramses Becker,GK,112,0,0,2508,29,13.0,628.8,0.0,9,64.0,10,0.0,4.02
Trent,Alexander-Arnold,DEF,148,3,7,2362,25,833.7,723.8,268.0,13,182.4,12,0.19,5.64
Stefan,Bajčetić Maquieira,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Conor,Bradley,DEF,41,0,2,744,10,110.5,156.2,162.0,3,42.8,3,0.48,4.96
Bobby,Clark,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Darwin,Núñez Ribeiro,FWD,66,5,3,1113,21,151.6,263.8,404.0,6,81.2,2,0.65,5.34
Diogo,Teixeira da Silva,MID,87,6,4,1182,12,169.5,300.6,537.0,4,99.0,7,0.15,6.62
Ben,Doak,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harvey,Elliott,MID,33,1,2,359,6,145.8,118.6,143.0,3,40.4,0,0.25,8.27
Endo,Wataru,MID,21,0,0,259,5,38.2,57.6,6.0,0,10.0,0,0.0,0.0
Cody,Gakpo,FWD,127,10,5,1921,25,517.7,597.0,686.0,22,180.3,5,0.23,5.95
Joe,Gomez,DEF,14,0,0,517,8,38.5,130.4,58.0,0,22.8,1,0.17,2.44
Ryan,Gravenberch,MID,92,0,4,3160,35,473.9,550.6,121.0,1,114.7,14,0.17,2.62
Curtis,Jones,MID,87,3,5,1702,27,343.7,397.2,400.0,4,113.6,6,0.11,4.6
Caoimhin,Kelleher,GK,45,0,0,900,12,0.0,224.2,0.0,1,22.4,4,0.0,4.5
Ibrahima,Konaté,DEF,106,1,2,2561,28,161.4,578.0,133.0,4,87.6,11,0.18,3.73
Luis,Díaz,MID,183,13,7,2393,21,748.0,770.8,946.0,21,246.4,15,0.08,6.88
Mohamed,Salah,MID,344,29,18,3374,40,1199.2,1577.0,1985.0,55,476.0,15,0.03,9.18
Alexis,Mac Allister,MID,122,5,6,2597,24,731.3,653.4,357.0,8,174.1,14,0.21,4.23
James,McConnell,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyler,Morton,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nathaniel,Phillips,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jarell,Quansah,DEF,9,0,0,488,12,29.1,119.4,15.0,0,16.5,0,0.37,1.66
Rhys,Williams,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andrew,Robertson,DEF,91,0,1,2479,32,668.7,395.4,182.0,4,124.4,10,0.15,3.3
Dominik,Szoboszlai,MID,143,6,10,2485,29,794.8,589.8,601.0,14,198.1,12,0.22,5.18
Konstantinos,Tsimikas,DEF,43,0,1,829,8,260.7,202.0,60.0,3,52.5,4,0.22,4.67
Virgil,van Dijk,DEF,143,3,1,3330,38,206.6,932.6,299.0,8,143.7,14,0.14,3.86
Federico,Chiesa,MID,7,0,0,103,3,23.5,9.0,36.0,0,6.7,0,0.0,0.0
Vítezslav,Jaros,GK,1,0,0,11,0,0.0,8.8,0.0,0,0.9,0,0.0,0.0
Harvey,Davies,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Treymaurice,Nyoni,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Amara,Nallo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jayden,Danns,FWD,1,0,0,10,1,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Arne,Slot,AM,118,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Manuel,Akanji,DEF,61,0,0,2012,28,249.8,339.8,100.0,1,68.9,6,0.13,2.73
Nathan,Aké,DEF,25,0,0,677,11,33.7,104.6,20.0,0,15.9,3,0.0,3.32
Bernardo,Veiga de Carvalho e Silva,MID,110,4,4,2667,36,800.4,603.0,532.0,13,193.6,10,0.24,3.71
Oscar,Bobb,MID,3,0,0,14,1,12.6,4.4,0.0,0,1.6,0,0.0,0.0
Scott,Carson,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kevin,De Bruyne,MID,114,4,9,1694,19,920.0,466.6,411.0,12,179.5,10,0.11,6.06
Jérémy,Doku,MID,88,3,6,1506,14,515.9,453.8,528.0,3,150.0,8,0.06,5.26
Ederson,Santana de Moraes,GK,111,0,4,2320,26,43.0,567.0,0.0,9,60.9,10,0.16,4.31
Phil,Foden,MID,105,7,3,1771,24,749.0,448.0,449.0,10,164.2,6,0.1,5.34
Jack,Grealish,MID,38,1,1,710,10,321.4,157.2,234.0,4,71.3,2,0.38,4.82
Joško,Gvardiol,DEF,153,5,0,3278,41,501.7,847.0,497.0,15,185.0,13,0.05,4.2
Erling,Haaland,FWD,181,22,3,2736,38,359.4,946.0,1511.0,26,281.8,10,0.07,5.95
Julián,Álvarez,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
João,Cavaco Cancelo,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mateo,Kovačić,MID,109,6,3,2194,29,579.3,606.4,204.0,13,139.1,10,0.25,4.47
Rico,Lewis,DEF,66,1,2,1888,27,218.6,293.8,139.0,1,65.0,5,0.19,3.15
Matheus Luiz,Nunes,MID,81,1,7,1670,19,422.4,370.4,206.0,6,99.9,9,0.22,4.37
James,McAtee,MID,31,3,0,340,6,64.6,113.0,136.0,0,30.7,0,0.26,8.21
Stefan,Ortega Moreno,GK,35,0,0,1099,18,0.0,292.6,0.0,0,29.4,3,0.08,2.87
Rodrigo 'Rodri',Hernandez,MID,3,0,0,72,1,17.5,12.2,0.0,0,3.0,0,0.0,0.0
Rúben,Gato Alves Dias,DEF,90,0,0,2269,21,173.8,478.2,150.0,7,80.2,11,0.16,3.57
John,Stones,DEF,29,2,0,544,11,49.8,155.6,70.0,2,27.4,1,0.17,4.8
Kyle,Walker,DEF,13,0,0,966,21,147.7,157.4,29.0,0,33.5,0,0.28,1.21
Sávio 'Savinho',Moreira de Oliveira,MID,106,1,11,1760,25,682.9,415.2,671.0,15,177.3,8,0.15,5.42
Nico,O'Reilly,MID,31,2,0,525,3,76.2,133.4,112.0,4,32.2,3,0.0,5.31
Ilkay,Gündogan,MID,97,1,7,2218,28,781.3,387.0,273.0,5,144.2,10,0.04,3.94
Issa,Kaboré,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Wright,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jahmai,Simpson-Pusey,DEF,1,0,0,95,2,2.2,19.6,2.0,0,2.4,0,0.0,0.0
Josh,Wilson-Esbrand,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Divin,Mubama,FWD,1,0,0,27,0,0.1,0.2,5.0,0,0.5,0,0.0,0.0
Max,Alleyne,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Spike,Brits,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Abdukodir,Khusanov,DEF,14,0,0,503,6,33.9,102.0,4.0,0,14.1,2,0.18,2.5
Vitor,de Oliveira Nunes dos Reis,DEF,1,0,0,1,0,0.0,3.2,0.0,0,0.3,0,0.0,0.0
Pep,Guardiola,AM,113,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Omar,Marmoush,FWD,73,7,1,1174,12,246.7,318.0,410.0,12,97.3,8,0.0,5.6
Nico,González,MID,31,1,1,760,7,78.7,137.2,62.0,0,27.5,6,0.36,3.67
Claudio,Echeverri,MID,1,0,0,5,0,0.4,2.2,0.0,0,0.3,0,0.0,0.0
Amad,Diallo,MID,129,8,8,1898,30,687.2,634.0,615.0,17,193.8,7,0.24,6.12
Antony Matheus,dos Santos,MID,8,0,0,135,2,50.7,35.0,74.0,0,15.8,0,0.0,0.0
Bruno,Borges Fernandes,MID,174,8,12,3017,47,1407.7,1017.8,587.0,28,300.8,10,0.15,5.19
Altay,Bayindir,GK,8,0,0,360,10,0.0,80.0,0.0,0,7.9,1,0.0,2.0
Carlos Henrique,Casimiro,MID,48,1,0,1489,20,348.2,433.2,265.0,3,104.8,6,0.3,2.9
