first_name,second_name,element_type,year,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,gw,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,total_points
John-Kymani,Gordon,FWD,2022-23,,,,,,,,,,,,,,False,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
John-Kymani,Gordon,FWD,2022-23,,,,,,,,,,,,,,False,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
John-Kymani,Gordon,FWD,2022-23,,,,,,,,,,,,,,False,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
John-Kymani,Gordon,FWD,2022-23,,,,,,,,,,,,,,False,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,11,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,20,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,25,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,26,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,27,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,33,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Kofi,Balmer,DEF,2022-23,,,,,,,,,,,,,,False,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,20,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,25,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,26,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,27,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,33,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Owen,Goodman,GK,2022-23,,,,,,,,,,,,,,False,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,20,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,25,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,26,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,27,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,29,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,33,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Jack,Wells-Morrison,MID,2022-23,,,,,,,,,,,,,,False,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,20,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,21,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,22,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,23,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,24,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,25,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,26,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,27,2,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,28,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,29,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,30,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,31,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,32,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,33,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,34,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,35,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,36,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,37,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
David,Ozoh,MID,2022-23,,,,,,,,,,,,,,False,38,1,1,0,0,1,0,0.8,0.0,0.0,0,0.1,0,0.0,0.0,1
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,22,1,1,0,0,8,0,0.7,0.0,6.0,0,0.5,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,23,1,2,0,0,14,0,0.8,1.4,6.0,0,0.7,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,24,1,3,0,0,24,1,1.2,1.4,10.0,0,1.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,25,1,3,0,0,24,1,1.2,1.4,10.0,0,1.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,26,1,3,0,0,39,1,1.4,1.6,10.0,0,1.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,27,2,5,0,0,78,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,28,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,29,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,30,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,31,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,32,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,33,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,34,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,35,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,36,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,37,1,6,0,0,86,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Naouirou,Ahamada,MID,2022-23,,,,,,,,,,,,,,False,38,1,7,0,0,87,2,13.2,7.4,14.0,0,3.0,0,0.0,0.0,7
Tayo,Adaramola,DEF,2022-23,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,True,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Tayo,Adaramola,DEF,2022-23,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,True,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,6,1,2,0,0,90,0,42.5,5.8,55.0,0,10.3,1,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,8,1,11,1,0,178,0,47.6,39.8,80.0,3,16.7,2,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,9,1,13,1,0,266,1,49.7,41.4,152.0,3,24.3,2,0.0,0.0,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,10,1,15,1,0,349,3,51.3,44.0,156.0,3,25.1,2,0.0,3.87,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,11,1,16,1,0,414,4,52.1,44.0,156.0,3,25.1,2,0.22,3.48,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,12,1,17,1,0,431,4,53.1,44.2,158.0,3,25.4,2,0.21,3.55,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,13,1,18,1,0,443,4,54.4,44.2,158.0,3,25.5,2,0.2,3.66,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,14,1,19,1,0,447,4,54.4,44.2,158.0,3,25.5,2,0.2,3.83,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,15,1,20,1,0,476,5,56.4,44.4,200.0,3,29.9,2,0.19,3.78,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,16,1,22,1,0,549,8,68.0,48.4,229.0,3,34.4,2,0.16,3.61,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,17,1,24,1,0,631,9,68.8,56.8,243.0,3,36.7,2,0.14,3.42,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,18,1,24,1,0,651,9,68.8,56.8,243.0,3,36.7,2,0.28,3.32,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,19,1,25,1,0,677,9,69.6,57.8,243.0,3,36.9,2,0.27,3.32,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,20,1,25,1,0,677,9,69.6,57.8,243.0,3,36.9,2,0.27,3.32,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,21,1,25,1,0,677,9,69.6,57.8,243.0,3,36.9,2,0.27,3.32,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,22,1,25,1,0,705,9,71.2,58.8,250.0,3,37.9,2,0.38,3.19,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,23,1,26,1,0,717,9,71.5,58.8,250.0,3,37.9,2,0.38,3.26,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,24,1,28,1,0,797,9,77.2,64.0,282.0,3,42.2,3,0.34,3.16,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,25,2,32,1,0,932,12,91.5,74.4,377.0,3,54.2,3,0.29,3.09,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,26,1,33,1,0,933,12,91.5,74.4,377.0,3,54.2,3,0.29,3.18,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,27,1,34,1,0,937,12,92.3,74.6,377.0,3,54.3,3,0.29,3.27,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,28,1,34,1,0,937,12,92.3,74.6,377.0,3,54.3,3,0.29,3.27,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,29,1,34,1,0,937,12,92.3,74.6,377.0,3,54.3,3,0.29,3.27,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,30,1,35,1,0,957,13,92.6,77.8,379.0,3,54.9,3,0.28,3.29,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,31,1,37,1,0,1030,16,105.8,85.8,415.0,3,60.6,3,0.26,3.23,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,32,1,38,1,0,1031,16,105.8,85.8,415.0,3,60.6,3,0.26,3.32,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,33,1,38,1,0,1048,18,105.8,85.8,415.0,3,60.6,3,0.34,3.26,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,34,1,38,1,0,1048,18,105.8,85.8,415.0,3,60.6,3,0.34,3.26,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,35,1,39,1,0,1051,18,106.1,85.8,415.0,3,60.6,3,0.34,3.34,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,36,1,40,1,0,1096,19,109.3,85.8,423.0,3,61.6,3,0.33,3.28,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,37,1,41,1,0,1104,19,109.6,85.8,429.0,3,62.2,3,0.33,3.34,41
Neal,Maupay,FWD,2022-23,98,8,3,2269,31,357.3,367.4,672.0,11,137.4,7,0.28,3.89,True,38,1,41,1,0,1104,19,109.6,85.8,429.0,3,62.2,3,0.33,3.34,41
Asmir,Begović,GK,2022-23,13,0,0,270,8,0.0,53.0,0.0,3,5.3,1,0.0,4.33,True,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,9
Asmir,Begović,GK,2022-23,13,0,0,270,8,0.0,53.0,0.0,3,5.3,1,0.0,4.33,True,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,9
